,word,ort,pho,wf,frequency,pho_consistency,imageability,img,output,acc,sse_slot1,sse_slot2,sse_slot3,sse_slot4,sse_slot5,sse_slot6,sse_slot7,sse_slot8,sse_slot9,sse_slot10,sse,model,noise
59,gain,__gain____,__gen_____,10335,HF,CON,LI,2.8,__gen_____,1,0.000628,0.000792,0.003431000000000004,0.0026430000000000034,0.0019230000000000028,0.000725,0.0005780000000000001,0.000568,0.000681,0.000607,0.01257600000000001,64195283,1
60,gang,__ga_ng___,__g@ng____,392,LF,CON,HI,5.5,__g@ng____,1,0.0005949999999999999,0.000684,0.006674000000000007,0.0020320000000000026,0.0017680000000000024,0.022266000000000008,0.001028,0.000415,0.000642,0.0006770000000000001,0.036781000000000015,64195283,1
61,gasp,__ga_sp___,__g@sp____,41,LF,INC,LI,4.1,__g@sp____,1,0.000512,0.0007750000000000001,0.0023740000000000024,0.004178000000000003,0.0014720000000000015,0.020446000000000002,0.000652,0.0004590000000000001,0.000854,0.000679,0.032401000000000006,64195283,1
62,girl,__gi_rl___,__g^rl____,765,HF,CON,HI,6.3,__g^rl____,1,0.000543,0.0007800000000000001,0.002690000000000004,0.004466000000000007,0.002870000000000004,0.005840000000000009,0.0019380000000000003,0.000516,0.0009060000000000001,0.000671,0.021220000000000024,64195283,1
63,glass,_gla_ss___,_gl@s_____,2297,HF,CON,HI,6.5,_gl@s_____,1,0.000624,0.0047820000000000085,0.0020880000000000026,0.0019360000000000022,0.0021790000000000012,0.005286000000000001,0.000643,0.0005390000000000001,0.0006649999999999999,0.0013549999999999999,0.020097000000000014,64195283,1
64,green,_green____,_grin_____,2189,HF,INC,HI,6.2,_grin_____,1,0.000527,0.002535000000000004,0.003168000000000004,0.003408000000000004,0.0019990000000000025,0.00055,0.0008429999999999999,0.000633,0.0008370000000000001,0.000522,0.015022000000000013,64195283,1
65,grief,_grief____,_grif_____,83,LF,CON,LI,3.5,_grif_____,1,0.000697,0.0018910000000000023,0.004877000000000004,0.0027670000000000043,0.0017490000000000025,0.000501,0.0005909999999999999,0.000831,0.000719,0.0006299999999999999,0.015253000000000011,64195283,1
66,group,_group____,_grup_____,49355,HF,INC,LI,5.2,_grup_____,1,0.000523,0.0017700000000000023,0.0025500000000000037,0.004468000000000006,0.0019610000000000027,0.0006129999999999999,0.00056,0.000767,0.00076,0.000589,0.014561000000000015,64195283,1
67,gun,__gu_n____,__g^n_____,983,HF,CON,HI,6.6,__g^n_____,1,0.000522,0.0005819999999999999,0.248262,0.0029580000000000045,0.0015840000000000023,0.001552,0.000881,0.00061,0.000717,0.0006159999999999999,0.25828400000000007,64195283,1
68,halt,__ha_lt___,__halt____,1412,LF,CON,LI,3.5,__halt____,1,0.000556,0.0005099999999999999,0.002267000000000003,0.0034100000000000037,0.003655000000000004,0.001695000000000002,0.0017280000000000004,0.000492,0.000737,0.0004140000000000001,0.01546400000000001,64195283,1
69,harm,__ha_rm___,__harm____,707,LF,INC,LI,3.3,__harm____,1,0.0006730000000000001,0.000917,0.004090000000000007,0.0024260000000000032,0.002457000000000003,0.003422000000000005,0.0010859999999999997,0.0005650000000000001,0.000451,0.000726,0.01681300000000002,64195283,1
70,harp,__ha_rp___,__harp____,100,LF,INC,HI,5.5,__harp____,1,0.0005909999999999999,0.0005909999999999999,0.0014150000000000015,0.0028940000000000038,0.0026690000000000034,0.004671000000000008,0.00087,0.0005740000000000001,0.0005340000000000001,0.000782,0.015591000000000015,64195283,1
71,haste,__ha_ste__,__hest____,84,LF,INC,LI,2.9,__hest____,1,0.00046600000000000005,0.0006100000000000001,0.014773999999999999,0.021882000000000002,0.0017790000000000024,0.0018420000000000018,0.000597,0.0008659999999999999,0.000587,0.00045900000000000004,0.043862000000000005,64195283,1
72,head,__head____,__hEd_____,8865,HF,INC,HI,6.8,__hEd_____,1,0.00048300000000000003,0.000409,0.0014770000000000015,0.003164000000000004,0.0028850000000000043,0.0004770000000000001,0.000432,0.000501,0.0007440000000000001,0.00061,0.011182000000000008,64195283,1
73,health,__health__,__hElT____,12578,HF,CON,LI,3.9,__hElT____,1,0.000585,0.0006659999999999999,0.0019310000000000022,0.0019180000000000026,0.0022530000000000033,0.023814000000000005,0.000522,0.0006730000000000001,0.0008060000000000001,0.000587,0.033755000000000014,64195283,1
74,height,__height__,__hAt_____,294,LF,INC,LI,4.0,__hAt_____,1,0.000753,0.0005600000000000001,0.109754,0.005666000000000005,0.0036810000000000054,0.000666,0.0008259999999999999,0.000674,0.0005940000000000001,0.000578,0.12375199999999999,64195283,1
75,hold,__ho_ld___,__hold____,7425,HF,CON,LI,4.0,__hold____,1,0.000478,0.000479,0.001721000000000002,0.002790000000000004,0.0023810000000000025,0.002421000000000003,0.000804,0.00049,0.000561,0.0007010000000000001,0.012826000000000013,64195283,1
76,home,__ho_me___,__hom_____,18432,HF,INC,HI,5.7,__hom_____,1,0.000583,0.00047200000000000003,0.007367999999999994,0.0049450000000000075,0.0029190000000000036,0.000541,0.000575,0.0005059999999999999,0.000528,0.000825,0.019262000000000005,64195283,1
77,hope,__ho_pe___,__hop_____,4917,HF,CON,LI,3.0,__hop_____,1,0.0005340000000000001,0.0006190000000000001,0.003577000000000001,0.14671,0.003406000000000005,0.000736,0.000577,0.0006239999999999999,0.000523,0.000759,0.158065,64195283,1
78,house,__house___,__hWs_____,22988,HF,INC,HI,6.206493506493507,__hWs_____,1,0.00044600000000000005,0.000587,0.068147,0.002657000000000004,0.0019620000000000015,0.0005989999999999999,0.00055,0.000531,0.000733,0.000679,0.07689100000000001,64195283,1
79,join,__join____,__JOn_____,2402,HF,CON,LI,3.0,__JOn_____,1,0.000499,0.001008,0.002616000000000003,0.00603200000000001,0.0019630000000000025,0.0006999999999999999,0.000606,0.0006399999999999999,0.00039600000000000003,0.00079,0.015250000000000017,64195283,1
80,judge,__ju_dge__,__J^J_____,12372,HF,CON,HI,6.0,__J^J_____,1,0.000675,0.00047400000000000003,0.0041460000000000065,0.002267000000000003,0.006252999999999995,0.001144,0.0006550000000000001,0.00043300000000000006,0.000953,0.00033000000000000005,0.01733,64195283,1
81,key,__key_____,__ki______,4702,HF,INC,HI,6.4,__ki______,1,0.00061,0.000615,0.004573000000000002,0.011680999999999997,0.000777,0.000544,0.000628,0.000637,0.000513,0.000536,0.021114,64195283,1
82,large,__la_rge__,__larJ____,15747,HF,CON,LI,4.1,__larJ____,1,0.0008740000000000001,0.000874,0.021086000000000004,0.0027610000000000026,0.0023710000000000033,0.007936999999999996,0.000538,0.000525,0.0006000000000000001,0.000647,0.038213000000000004,64195283,1
83,lawn,__lawn____,__lan_____,515,LF,CON,HI,6.3,__lan_____,1,0.000492,0.0006569999999999999,0.002345000000000003,0.0036160000000000038,0.0017910000000000022,0.001421,0.000574,0.000749,0.000456,0.000585,0.01268600000000001,64195283,1
84,leaf,__leaf____,__lif_____,248,LF,INC,HI,6.8,__lif_____,1,0.0005690000000000001,0.000795,0.002133000000000003,0.138222,0.0017700000000000027,0.000724,0.0005210000000000001,0.000611,0.000573,0.0009140000000000002,0.146832,64195283,1
85,lease,__lease___,__lis_____,1585,LF,INC,LI,3.3,__lis_____,1,0.00044500000000000003,0.000408,0.0048400000000000075,0.002335000000000003,0.007266000000000001,0.0006680000000000001,0.00042600000000000005,0.000856,0.000481,0.000715,0.01844000000000001,64195283,1
86,lend,__le_nd___,__lEnd____,1167,LF,CON,LI,3.2,__lEnd____,1,0.000506,0.001212,0.0023900000000000037,0.0031790000000000047,0.0020040000000000027,0.0017860000000000024,0.000795,0.000733,0.00043400000000000003,0.00075,0.013789000000000015,64195283,1
87,less,__le_ss___,__lEs_____,20657,HF,CON,LI,2.7,__lEs_____,1,0.0005859999999999999,0.0005849999999999999,0.0026430000000000034,0.003939000000000002,0.0016140000000000017,0.0007320000000000001,0.0004850000000000001,0.000509,0.00066,0.00047999999999999996,0.012233000000000006,64195283,1
88,life,__li_fe___,__lAf_____,13046,HF,CON,LI,3.9,__lAf_____,1,0.0006600000000000001,0.0007250000000000001,0.002260000000000003,0.0032330000000000037,0.002441000000000003,0.000666,0.000536,0.000525,0.000664,0.0004990000000000001,0.01220900000000001,64195283,1
89,lift,__li_ft___,__lIft____,964,LF,CON,LI,4.0,__lIft____,1,0.0005490000000000001,0.02548,0.0020000000000000026,0.0020990000000000028,0.0021390000000000033,0.001568000000000002,0.0005279999999999999,0.000617,0.000609,0.000674,0.03626300000000001,64195283,1
90,light,__li_ght__,__lAt_____,5933,HF,CON,HI,5.3,__lAt_____,1,0.0005700000000000001,0.0007680000000000001,0.0020460000000000027,0.0023950000000000035,0.0023380000000000033,0.0005459999999999999,0.000413,0.000393,0.000456,0.000513,0.010438000000000008,64195283,1
91,lose,__lo_se___,__luz_____,3089,HF,INC,LI,3.0,__luz_____,1,0.0006169999999999999,0.000976,0.0025120000000000034,0.12108499999999997,0.005478000000000007,0.0006910000000000001,0.0006150000000000001,0.0008060000000000001,0.0005859999999999999,0.0008810000000000001,0.13424699999999998,64195283,1
92,loud,__loud____,__lWd_____,307,LF,CON,LI,3.5,__lWd_____,1,0.0006,0.002439,0.003050000000000004,0.004132000000000006,0.008719999999999997,0.000638,0.0005080000000000001,0.000574,0.0005949999999999999,0.0006460000000000001,0.02190200000000001,64195283,1
93,math,__ma_th___,__m@T_____,188,LF,INC,LI,4.2,__m@T_____,1,0.000562,0.000635,0.002293000000000003,0.007951000000000008,0.004096000000000006,0.000767,0.000813,0.000596,0.000517,0.00054,0.018770000000000016,64195283,1
94,moth,__mo_th___,__maT_____,13,LF,INC,HI,6.0,__moT_____,0,0.0006500000000000001,0.000644,0.003930000000000004,3.1632249999999997,0.0027110000000000033,0.000747,0.000582,0.000545,0.000489,0.000599,3.1741219999999997,64195283,1
95,mouth,__mouth___,__mWT_____,566,HF,CON,HI,6.206493506493507,__mWT_____,1,0.000631,0.0006850000000000001,0.0027110000000000038,0.18934400000000004,0.005490000000000007,0.005333000000000002,0.0005250000000000001,0.000611,0.000543,0.0005669999999999999,0.20644000000000004,64195283,1
96,move,__mo_ve___,__muv_____,15270,HF,INC,LI,3.2,__muv_____,1,0.000486,0.000729,0.002035000000000003,0.005202000000000008,0.002991000000000004,0.000496,0.000651,0.0007070000000000001,0.0005449999999999999,0.00048499999999999997,0.014327000000000015,64195283,1
97,name,__na_me___,__nem_____,8468,HF,CON,LI,4.2,__nem_____,1,0.000608,0.0005949999999999999,0.0030490000000000044,0.002813000000000004,0.0024820000000000037,0.000617,0.000573,0.000573,0.0005279999999999999,0.000477,0.012315000000000013,64195283,1
98,neck,__ne_ck___,__nEk_____,481,HF,CON,HI,6.5,__nEk_____,1,0.0005,0.0008590000000000001,0.0024250000000000027,0.001734000000000002,0.0015730000000000015,0.000596,0.0007819999999999999,0.000553,0.000638,0.000527,0.010187000000000005,64195283,1
99,nest,__ne_st___,__nEst____,149,LF,CON,HI,6.2,__nEst____,1,0.0006979999999999999,0.00066,0.0058529999999999945,0.003150000000000002,0.001903000000000002,0.0017560000000000021,0.000575,0.000744,0.000686,0.000532,0.016557000000000002,64195283,1
100,note,__no_te___,__not_____,4068,HF,CON,HI,5.5,__not_____,1,0.000496,0.000675,0.0020140000000000023,0.004847000000000008,0.0016980000000000018,0.0006,0.000527,0.000678,0.000669,0.000509,0.012713000000000012,64195283,1
101,paid,__paid____,__ped_____,11077,HF,INC,LI,3.6126582278481014,__ped_____,1,0.0004969999999999999,0.000705,0.001696000000000002,0.0038200000000000035,0.0027320000000000022,0.000696,0.000544,0.000702,0.00054,0.0006249999999999999,0.012557000000000007,64195283,1
102,pet,__pe_t____,__pEt_____,505,LF,CON,HI,6.4,__pEt_____,1,0.000651,0.0008410000000000001,0.001806000000000002,0.005176000000000002,0.0015330000000000014,0.000469,0.00042200000000000007,0.0006580000000000001,0.0004980000000000001,0.0005170000000000001,0.012571000000000008,64195283,1
103,phrase,phra_se___,_frez_____,430,LF,INC,LI,3.0,_frez_____,1,0.000558,0.013994999999999988,0.002184000000000003,0.0044210000000000065,0.005159000000000007,0.000698,0.000635,0.00040399999999999995,0.000721,0.00047400000000000003,0.029249000000000004,64195283,1
104,pint,__pi_nt___,__pAnt____,49,LF,INC,LI,5.2,__pInt____,0,0.000554,0.000504,0.0014820000000000015,1.256819,0.002202000000000003,0.002061000000000003,0.00059,0.000483,0.00061,0.0006630000000000001,1.2659680000000002,64195283,1
105,pipe,__pi_pe___,__pAp_____,638,LF,CON,HI,6.3,__pAp_____,1,0.0006219999999999999,0.00052,0.0013560000000000017,0.003849000000000004,0.006412000000000005,0.000518,0.000633,0.000701,0.00039600000000000003,0.00054,0.01554700000000001,64195283,1
106,plan,_pla_n____,_pl@n_____,27353,HF,INC,LI,2.8,_pl@n_____,1,0.0007540000000000001,0.0014270000000000016,0.002461000000000003,0.002168000000000003,0.0020540000000000024,0.000587,0.000748,0.000591,0.000426,0.000536,0.011752000000000009,64195283,1
107,plant,_pla_nt___,_pl@nt____,13641,HF,INC,HI,6.3,_pl@nt____,1,0.0006610000000000001,0.001623000000000002,0.0021960000000000026,0.0024830000000000026,0.002284000000000003,0.0021450000000000024,0.000656,0.0005719999999999999,0.0005920000000000001,0.0006389999999999999,0.013851000000000014,64195283,1
108,pledge,_ple_dge__,_plEJ_____,848,LF,CON,LI,3.7,_plEJ_____,1,0.0009350000000000001,0.0016700000000000016,0.0020740000000000025,0.0019420000000000023,0.016525,0.00179,0.000934,0.0005769999999999999,0.000558,0.000501,0.02750600000000001,64195283,1
109,pond,__po_nd___,__pand____,116,LF,CON,HI,6.5,__pand____,1,0.000688,0.000616,0.0016250000000000019,0.04083700000000001,0.0019420000000000025,0.002085000000000003,0.0005809999999999999,0.000496,0.0004340000000000001,0.000495,0.04979900000000002,64195283,1
110,pure,__pu_re___,__pYr_____,600,HF,CON,LI,3.7,__pYr_____,1,0.000478,0.00044100000000000004,0.0019240000000000017,0.06605299999999997,0.0022860000000000033,0.000496,0.0007170000000000001,0.0006120000000000001,0.0006150000000000001,0.0006360000000000001,0.07425799999999996,64195283,1
111,push,__pu_sh___,__pUS_____,3251,LF,INC,LI,4.1,__pUS_____,1,0.0007700000000000001,0.000668,0.001459000000000002,0.011826000000000008,0.001894000000000002,0.000751,0.000642,0.000545,0.000642,0.0008990000000000001,0.020096000000000017,64195283,1
112,range,__ra_nge__,__renJ____,7978,HF,INC,LI,3.5,__renJ____,1,0.0008240000000000001,0.000745,0.002926000000000004,0.0071630000000000105,0.002047000000000003,0.0027530000000000037,0.000978,0.000632,0.0005,0.0007240000000000001,0.01929200000000002,64195283,1
113,rise,__ri_se___,__rAz_____,13028,HF,INC,LI,3.3,__rAz_____,1,0.000733,0.000536,0.0031100000000000043,0.002956000000000004,0.004006000000000007,0.000566,0.000612,0.000478,0.0006039999999999999,0.0006020000000000001,0.014203000000000014,64195283,1
114,roof,__roof____,__ruf_____,415,HF,INC,HI,6.4,__ruf_____,1,0.000764,0.000857,0.0029250000000000044,0.010154000000000005,0.0018170000000000024,0.000518,0.0006839999999999999,0.00094,0.0007100000000000001,0.0005639999999999999,0.01993300000000001,64195283,1
115,rough,__rough___,__r^f_____,698,LF,INC,LI,3.2,__r^f_____,1,0.000581,0.001313,0.002293000000000003,0.07593400000000003,0.06992200000000003,0.00047900000000000004,0.000585,0.000645,0.000598,0.000585,0.15293500000000004,64195283,1
116,rude,__ru_de___,__rud_____,145,LF,CON,LI,3.0,__rud_____,1,0.00053,0.0006549999999999999,0.0023860000000000036,0.0035830000000000055,0.003023000000000003,0.00048400000000000006,0.000675,0.0005560000000000001,0.000578,0.000815,0.013285000000000014,64195283,1
117,safe,__sa_fe___,__sef_____,1757,HF,INC,LI,4.1,__sef_____,1,0.000597,0.0006020000000000001,0.0015170000000000019,0.0028840000000000046,0.0027630000000000037,0.000438,0.0005149999999999999,0.0007630000000000001,0.000643,0.0008550000000000001,0.01157700000000001,64195283,1
118,scarce,_sca_rce__,_skErs____,369,LF,INC,LI,3.0,_skErs____,1,0.000647,0.0013850000000000015,0.0017750000000000018,0.05891899999999999,0.0030810000000000043,0.005093000000000007,0.000538,0.000771,0.00046900000000000007,0.000679,0.07335699999999998,64195283,1
119,shark,_sha_rk___,__Sark____,109,LF,CON,HI,6.8,__Sark____,1,0.000816,0.0005830000000000001,0.001978000000000002,0.002672000000000003,0.0025620000000000035,0.001515000000000002,0.0006760000000000001,0.0005660000000000001,0.000535,0.0007700000000000001,0.01267300000000001,64195283,1
120,shield,_shield___,__Sild____,1118,LF,CON,HI,5.8,__Sild____,1,0.000541,0.0007109999999999999,0.0030350000000000043,0.008511999999999997,0.0020820000000000023,0.0017460000000000023,0.000554,0.000525,0.00058,0.000512,0.018798000000000006,64195283,1
121,shop,_sho_p____,__Sap_____,1754,HF,CON,HI,5.5,__Sap_____,1,0.000662,0.0009050000000000001,0.0017450000000000018,0.031831000000000005,0.0023790000000000035,0.000531,0.000509,0.000504,0.0009119999999999999,0.000637,0.04061500000000001,64195283,1
122,shot,_sho_t____,__Sat_____,2208,HF,INC,HI,4.9,__Sat_____,1,0.0008110000000000001,0.000694,0.0017140000000000015,0.003908000000000005,0.001600000000000002,0.000593,0.0005160000000000001,0.0005290000000000001,0.000659,0.00069,0.011714000000000009,64195283,1
123,shout,_shout____,__SWt_____,112,LF,CON,LI,3.8,__SWt_____,1,0.000613,0.0008060000000000001,0.0026610000000000036,0.003557000000000004,0.005288999999999994,0.000375,0.000592,0.000496,0.000624,0.0007250000000000001,0.015738000000000005,64195283,1
124,silk,__si_lk___,__sIlk____,178,LF,CON,HI,5.9,__sIlk____,1,0.0007579999999999999,0.000588,0.0019420000000000028,0.0017940000000000024,0.0022050000000000025,0.0017360000000000019,0.0007070000000000001,0.000453,0.000406,0.0006709999999999999,0.011260000000000008,64195283,1
125,smart,_sma_rt___,_smart____,733,LF,INC,LI,3.1,_smart____,1,0.000682,0.0016380000000000023,0.005378000000000003,0.002573000000000003,0.002171000000000003,0.0013780000000000016,0.00058,0.000523,0.00048600000000000005,0.000607,0.016016000000000013,64195283,1
126,snap,_sna_p____,_sn@p_____,282,LF,INC,LI,4.1,_sn@p_____,1,0.000475,0.0015790000000000016,0.002279000000000003,0.0019150000000000022,0.0014130000000000017,0.0005260000000000001,0.0005700000000000001,0.000551,0.0005870000000000001,0.000513,0.010408000000000008,64195283,1
127,sound,__sound___,__sWnd____,2531,HF,CON,LI,3.5,__sWnd____,1,0.0007679999999999999,0.000554,0.001795000000000002,0.017934000000000005,0.003282000000000005,0.0021380000000000023,0.0006500000000000001,0.00046,0.000749,0.0005420000000000001,0.028872000000000012,64195283,1
128,sour,__sour____,__sWr_____,365,LF,INC,LI,3.6,__sWr_____,1,0.0005859999999999999,0.000538,0.0018340000000000016,0.4797380000000001,0.0041010000000000065,0.000652,0.00047800000000000007,0.000587,0.000492,0.00041100000000000007,0.4894170000000001,64195283,1
129,spice,_spi_ce___,_spAs_____,77,LF,CON,HI,5.4,_spAs_____,1,0.000536,0.0018130000000000021,0.0015870000000000016,0.003979000000000006,0.0022520000000000027,0.0007599999999999999,0.0006860000000000001,0.000625,0.00045400000000000003,0.0008670000000000001,0.013559000000000012,64195283,1
130,spoon,_spoon____,_spun_____,59,LF,CON,HI,6.3,_spun_____,1,0.000389,0.0014950000000000015,0.003240000000000001,0.0033260000000000047,0.001801000000000002,0.000623,0.000602,0.00038500000000000003,0.0005719999999999999,0.000404,0.01283700000000001,64195283,1
131,stale,_sta_le___,_stel_____,64,LF,CON,LI,3.3,_stel_____,1,0.000533,0.0014610000000000014,0.0015730000000000017,0.003030000000000004,0.002169000000000002,0.000419,0.000436,0.00043,0.0006350000000000001,0.0006630000000000001,0.01134900000000001,64195283,1
132,street,street____,strit_____,12658,HF,CON,HI,6.3,strit_____,1,0.0013840000000000015,0.0016240000000000015,0.017689,0.0025130000000000035,0.0036280000000000054,0.000635,0.0005250000000000001,0.000587,0.000483,0.0009860000000000001,0.030054000000000018,64195283,1
133,swamp,_swa_mp___,_swamp____,106,LF,INC,HI,6.0,_swamp____,1,0.0008799999999999999,0.0025950000000000027,0.0019150000000000022,0.002545000000000003,0.0022410000000000025,0.0017250000000000017,0.0005970000000000001,0.000452,0.000614,0.0006070000000000001,0.014171000000000012,64195283,1
134,sweat,_sweat____,_swEt_____,212,LF,INC,HI,5.8,_swEt_____,1,0.0007040000000000002,0.007353999999999995,0.002287000000000002,0.010067999999999997,0.0013490000000000017,0.0007409999999999999,0.0005859999999999999,0.0006459999999999999,0.000558,0.000459,0.024751999999999996,64195283,1
135,sword,_swo_rd___,__sord____,136,LF,INC,HI,6.8,__zord____,0,0.0008950000000000001,0.041766,1.027134,0.02372100000000001,0.0023730000000000036,0.002745000000000003,0.005319,0.000767,0.000669,0.000501,1.1058900000000003,64195283,1
136,task,__ta_sk___,__t@sk____,2701,HF,CON,LI,3.2,__t@sk____,1,0.000557,0.00063,0.0018290000000000016,0.0017480000000000024,0.0030300000000000023,0.0021300000000000026,0.000543,0.000582,0.000622,0.000749,0.01242000000000001,64195283,1
137,text,__te_xt___,__tEkst___,555,HF,CON,LI,5.1,__tEkst___,1,0.0005970000000000001,0.000579,0.0018030000000000023,0.004980000000000005,0.001554000000000002,0.0015380000000000018,0.025943000000000008,0.001023,0.000458,0.0007070000000000001,0.03918200000000002,64195283,1
138,theft,_the_ft___,__TEft____,456,LF,CON,LI,3.4,__TEft____,1,0.000551,0.001002,0.006956000000000007,0.0025340000000000033,0.0023050000000000037,0.0014410000000000017,0.000647,0.000533,0.000588,0.000639,0.017196000000000017,64195283,1
139,toast,__toast___,__tost____,73,LF,CON,HI,6.5,__tost____,1,0.000523,0.000593,0.002718000000000004,0.0029680000000000045,0.0021140000000000026,0.001612000000000002,0.0009460000000000002,0.000459,0.000465,0.000713,0.013111000000000013,64195283,1
140,toll,__to_ll___,__tol_____,743,LF,INC,LI,3.9,__tol_____,1,0.000579,0.000659,0.0017710000000000015,0.04451100000000002,0.002248000000000003,0.0007320000000000001,0.0005679999999999999,0.000671,0.0005769999999999999,0.000621,0.052937000000000026,64195283,1
141,tomb,__to_mb___,__tum_____,85,LF,INC,HI,6.4,__tum_____,1,0.000877,0.00051,0.0016910000000000017,0.443773,0.0018020000000000026,0.0074410000000000006,0.000753,0.00048000000000000007,0.000602,0.000476,0.45840499999999995,64195283,1
142,trade,_tra_de___,_tred_____,31728,HF,INC,LI,3.0,_tred_____,1,0.000697,0.004143000000000006,0.0024730000000000034,0.0024390000000000032,0.002871000000000004,0.000539,0.0006829999999999999,0.000717,0.000647,0.0006219999999999999,0.015831000000000015,64195283,1
143,trick,_tri_ck___,_trIk_____,265,LF,CON,LI,3.9,_trIk_____,1,0.0022230000000000006,0.0016140000000000017,0.002529000000000004,0.0018470000000000025,0.0012260000000000012,0.0005780000000000001,0.0008039999999999999,0.0005149999999999999,0.000458,0.000541,0.01233500000000001,64195283,1
144,trim,_tri_m____,_trIm_____,903,LF,CON,LI,4.0,_trIm_____,1,0.000521,0.0020300000000000027,0.0024380000000000035,0.002506000000000003,0.0021360000000000025,0.000493,0.000598,0.000519,0.000478,0.000595,0.01231400000000001,64195283,1
145,trust,_tru_st___,_tr^st____,9260,HF,CON,LI,2.9,_tr^st____,1,0.0005810000000000001,0.009787999999999996,0.0026450000000000037,0.0028070000000000026,0.0018320000000000018,0.001679000000000002,0.0016800000000000003,0.000473,0.000459,0.000692,0.02263600000000001,64195283,1
146,verb,__ve_rb___,__v^rb____,14,LF,CON,LI,3.0,__v^rb____,1,0.000555,0.000571,0.40658,0.012878999999999998,0.0024660000000000038,0.05489699999999998,0.000622,0.000616,0.000613,0.0009090000000000001,0.48070799999999997,64195283,1
147,war,__wa_r____,__wor_____,9400,HF,INC,HI,5.4,__wor_____,1,0.000563,0.0010650000000000002,0.0028430000000000035,0.012298000000000009,0.0024590000000000037,0.000883,0.0007419999999999999,0.0005990000000000001,0.000774,0.000586,0.022812000000000013,64195283,1
148,warm,__wa_rm___,__worm____,637,HF,INC,LI,3.5,__worm____,1,0.0008240000000000001,0.000623,0.004098000000000006,0.00582500000000001,0.0026760000000000043,0.010059999999999998,0.000894,0.0010699999999999998,0.0005790000000000001,0.0007160000000000001,0.027365000000000018,64195283,1
149,warn,__wa_rn___,__worn____,717,LF,INC,LI,3.0,__worn____,1,0.0005639999999999999,0.0007360000000000001,0.0025120000000000034,0.014480000000000002,0.0026360000000000034,0.002970000000000004,0.000872,0.00066,0.000695,0.000678,0.026803000000000018,64195283,1
150,wash,__wa_sh___,__waS_____,1009,LF,INC,HI,5.1,__waS_____,1,0.000508,0.000634,0.0020370000000000024,0.10303200000000003,0.010551000000000001,0.0007049999999999999,0.000738,0.0006839999999999999,0.000776,0.000512,0.12017700000000003,64195283,1
151,watch,__wa_tch__,__watC____,1793,HF,INC,HI,5.9,__watC____,1,0.000434,0.000662,0.0021150000000000027,0.002184000000000003,0.0017610000000000017,0.002809000000000001,0.000607,0.000477,0.000474,0.000566,0.01208900000000001,64195283,1
152,weed,__weed____,__wid_____,126,LF,CON,HI,6.5,__wid_____,1,0.0005800000000000001,0.0006209999999999999,0.0023970000000000033,0.003710000000000006,0.0018130000000000025,0.000549,0.000475,0.00048300000000000003,0.000616,0.000596,0.011840000000000012,64195283,1
153,white,_whi_te___,__wAt_____,13667,HF,CON,HI,6.5,__wAt_____,1,0.000437,0.000608,0.011462999999999997,0.003033000000000004,0.001748000000000002,0.0005409999999999999,0.000536,0.000609,0.000593,0.000703,0.020271000000000004,64195283,1
154,wind,__wi_nd___,__wInd____,1054,HF,INC,HI,4.7,__wInd____,1,0.0005909999999999999,0.000739,0.0019670000000000026,0.074162,0.002818000000000004,0.0024700000000000034,0.00072,0.000579,0.0006410000000000001,0.000608,0.08529500000000001,64195283,1
155,wool,__wool____,__wUl_____,153,LF,INC,HI,5.8,__wul_____,0,0.000538,0.000562,0.0020430000000000027,0.885903,0.002370000000000003,0.0005830000000000001,0.0007590000000000001,0.000707,0.000729,0.000604,0.894798,64195283,1
156,worm,__wo_rm___,__w^rm____,100,LF,INC,HI,6.6,__w^rm____,1,0.000674,0.000433,0.004612000000000008,0.197592,0.0022330000000000028,0.0027850000000000045,0.000857,0.0006490000000000001,0.000608,0.000607,0.21105000000000002,64195283,1
157,worth,__wo_rth__,__w^rT____,5251,HF,INC,LI,2.3,__w^rT____,1,0.000735,0.0006630000000000001,0.0029240000000000043,0.0064450000000000045,0.0027180000000000043,0.005494000000000004,0.00071,0.0005830000000000001,0.0010680000000000002,0.000898,0.022238000000000015,64195283,1
158,wrong,_wro_ng___,__rang____,3195,HF,CON,LI,2.4,__rang____,1,0.000601,0.000587,0.002725000000000004,0.002740000000000003,0.002310000000000003,0.002865000000000004,0.001751,0.0005420000000000001,0.000841,0.000655,0.015617000000000011,64195283,1
159,zone,__zo_ne___,__zon_____,721,LF,INC,LI,4.1,__zon_____,1,0.000454,0.000575,0.011571000000000007,0.004464000000000007,0.0020700000000000024,0.000594,0.000536,0.000748,0.0005960000000000001,0.0007080000000000001,0.022316000000000016,64195283,1
0,ball,__ba_ll___,__bal_____,1393,HF,INC,HI,6.6,__bal_____,1,0.0007369999999999999,0.0010470000000000002,0.002078000000000003,0.005383000000000008,0.002408000000000003,0.000904,0.0006469999999999999,0.00052,0.000692,0.000474,0.014890000000000014,64195408,2
1,bank,__ba_nk___,__b@nk____,53170,HF,CON,HI,6.1,__b@nk____,1,0.0008850000000000002,0.0006619999999999999,0.0023570000000000028,0.0022170000000000024,0.002204000000000003,0.0015680000000000017,0.000891,0.000691,0.000668,0.000726,0.012869000000000009,64195408,2
